Samples	1	2	3	4	5	6	7	8	9	10-11	12-13	14-15	16-17	18-19	20-21	22-23	24-25	26-27	28-29	30-31	32-33	34-35	36-37	38-39	40-41	42-43	44-45	46-47	48-49	50-51	52-53	54-55	56-57	58-59	60-61	62-63	64-65	66-67	68-69	70-71	72-73	74-75	76-77	78-79	80-81	82-83	84-85	86-87	88-89	90-91	92-93	94-95	96-97	98-99	100-101	102-103	104-105	106-107	108-109	110-111	112-113	114-115	116-117	118-119	120-121	122-123	124-125	126
s207.STL.V05_4mo_R2	32.219852788135164	32.38550706695873	32.4711293438758	32.42510153409526	32.391662946264496	36.49886623806602	36.53787482890664	36.57284526815137	36.63644549810704	36.62907538785676	36.62621471453232	36.65320200893979	36.658154799164045	36.65149521480197	36.67320536697351	36.675747491339905	36.65841934103618	36.68310444800193	36.685785613533646	36.6892603273077	36.69786478575514	36.68003981668541	36.691898406411994	36.695967847813726	36.68642071154565	36.67174858131629	36.701774563253544	36.68833089662253	36.676886506973545	36.67346915616304	36.672773381582005	36.676935127747456	36.675437698008366	36.647586488495335	36.63760663511505	36.62465123167425	36.61661481328903	36.6142886053479	36.60169661573704	36.57608540555256	36.569656574355434	36.53915187110285	36.49989156677867	36.504419139427576	36.47971289789562	36.47419926025676	36.448374200619604	36.41169797494379	36.38544256653061	36.35641986823954	36.31218695784047	36.30817988102001	36.27430285649	36.263796818899706	36.230282808781695	36.19265394050433	36.178060993021774	36.135823720214795	36.06924577371177	36.01869600794147	36.00304850402493	35.948645097655394	35.93036198851324	35.897704777304504	35.85857215400422	35.80889539761878	35.85913592794134	33.49572670257114
s253.STL.V01_1.4d_R2	32.44385564696428	32.519066101990674	32.58118338022432	32.5150664498068	32.4973124200125	36.72309131515936	36.691503773746774	36.72960318030007	36.73397924424688	36.730686779310076	36.70945044466193	36.725125747790116	36.73213651900237	36.72068583973963	36.725038443604475	36.71984320261633	36.693234042329685	36.715919299652356	36.71223227348619	36.70226950031776	36.70406285434499	36.675770929223496	36.681554296203366	36.68817561745227	36.670529698784605	36.65065575619853	36.6732609973426	36.64870737127021	36.635045206472505	36.624715820185436	36.62106862988257	36.61810564435207	36.6102445782421	36.58219098622574	36.56171684101105	36.55276750145153	36.540741990802175	36.52980509356792	36.52214836335917	36.48450658939001	36.48628194442557	36.457838758925426	36.41175290663017	36.41812776581075	36.389931272492866	36.389599643034785	36.36600912425136	36.32485622009734	36.30271480349554	36.266104509705336	36.23079475353134	36.22690458572208	36.196988849575945	36.18934193189773	36.14491543899304	36.111921171073526	36.09727118507108	36.05635597143344	35.99260074456141	35.92265131068359	35.909272298870825	35.85114846217125	35.82370792609267	35.787376363498	35.72650716480965	35.679877743468474	35.668441836342915	32.369435050772964
s241.STL.V05_4mo_R2	32.14831368647595	32.321264981440045	32.40999879340049	32.35148318244948	32.352898541354215	36.43827973702643	36.45684053080331	36.502587676851256	36.55344179952828	36.54268664405975	36.536210265361646	36.558931362163406	36.56238914890265	36.55304837552354	36.57257123937492	36.57861767978078	36.56024796968933	36.58639047848787	36.589383626732996	36.59064478835993	36.60052978742544	36.582822451160865	36.59525483012639	36.602731155069776	36.59285605623587	36.5773716419768	36.60858605434937	36.59507366103488	36.5840067052919	36.5800563836796	36.5802231402914	36.584181299350035	36.5827439687653	36.55280574372523	36.54569541106103	36.53394687452157	36.525619789131	36.52122333911952	36.50935523511676	36.483290834211296	36.48170368230709	36.44795919878813	36.41008847412808	36.415320092505844	36.39076608310832	36.38254383825289	36.36251517785868	36.321210499806206	36.296851107532675	36.266738708732845	36.22257134562234	36.21631907683936	36.19027586865336	36.180110096818	36.14700901175703	36.106442805302365	36.09378687805676	36.058128673369076	35.99221501910196	35.93875603565418	35.92633709990047	35.87532591351814	35.85804398884657	35.833052233589775	35.798041604531846	35.75456888078837	35.822161426938926	33.939787163443306
s325.STL.V01_1.4d_R2	32.342797044789805	32.497881690463764	32.574222612618875	32.533554245755305	32.50852152052439	36.70176092865727	36.734031812337975	36.76083245758772	36.79828388542272	36.79131899246266	36.79382556899735	36.814708565184596	36.81491547662923	36.80954499744349	36.82434304475439	36.82973725441017	36.806125071624955	36.83105748998437	36.83145798730201	36.83282896957369	36.83802019243951	36.818456336574	36.82872394885227	36.834610473212315	36.8189352958186	36.80233482896686	36.82927186007143	36.81429908738547	36.80220367237675	36.79816932385737	36.795602077833344	36.799682535114094	36.795956802931926	36.76792195813027	36.75902351806349	36.745780996496265	36.73908079059422	36.73345992580805	36.723187052911626	36.69993809168622	36.696254192972106	36.667835672901376	36.62786546370037	36.63260495289771	36.614150787545746	36.607615250957046	36.58647005070418	36.54580790729389	36.520746441798366	36.492670981281094	36.44902921165834	36.447231323456435	36.416853470065114	36.40300218954465	36.369877319729625	36.33094564313177	36.315152938560686	36.274566037448224	36.20330260726856	36.14776552925896	36.13383538569417	36.07918893682032	36.05545226139024	36.02577686264861	35.98448413206012	35.92915503649988	35.96931337483187	33.81470779355826
s180.STL.V05_4mo_R2	32.45465771065805	32.5715610378301	32.64812834573654	32.597441133083045	32.57451868620975	36.80384816816245	36.83339566293483	36.864074305588076	36.89599045320404	36.88920087819464	36.887151392586645	36.905789223301504	36.90859107967413	36.893849776957296	36.90792980355809	36.91173427700606	36.891120009184334	36.91616614204853	36.91377502751078	36.91165326132281	36.91573005881509	36.89300180000722	36.90468488848449	36.908660206937626	36.89176758098522	36.87248040841964	36.90150329855706	36.88765181389585	36.874168938537814	36.86946231424908	36.868899340903866	36.86919507413629	36.865180310750176	36.841600548519786	36.83097261545535	36.816989209394215	36.8073015536573	36.80062289114877	36.78974419892173	36.7653215580409	36.761658974654814	36.731078170262414	36.69186978219311	36.699071898217504	36.680291216147616	36.66943963378698	36.646265462438116	36.60418062373702	36.58125982502393	36.55230341827901	36.509844770238644	36.50287252576512	36.47479815341511	36.46112216758763	36.427418571390255	36.38446808992243	36.368311259689115	36.32203898989711	36.254761137439885	36.19986276521254	36.184072644858155	36.12955007927929	36.10476789941304	36.06649869521071	36.025861445021995	35.976804566094025	36.008114539695505	33.58309566865177
s165.STL.V01_1.4d_R2	32.597834540078736	32.64590823290526	32.71787585587358	32.64427026394965	32.658260282083305	36.97523465181328	36.934328117198774	36.98387551807149	36.9891912609484	36.97561050304671	36.9608933751812	36.983816124296325	36.99777458948694	36.98049796112306	36.98456225859678	36.983722393494894	36.96059269419445	36.979507755527784	36.975563637646005	36.96721324406944	36.96326912618764	36.93163498070631	36.93891472747782	36.942993349539606	36.92178264739786	36.90454540854864	36.930061289849476	36.91502437965636	36.90279337185865	36.892583868705614	36.890291401745344	36.89333472791394	36.88844462179432	36.86351689437557	36.844992165368645	36.8385418836216	36.833670073524644	36.823741892879966	36.82176917232407	36.78682415321207	36.79359252036743	36.770028976925204	36.72863701922853	36.74107716525261	36.711058273146136	36.71875253341935	36.69819125929509	36.66308873115732	36.651148177835495	36.619903216352405	36.58199576117488	36.57244110596588	36.5457528400275	36.55177822612968	36.50182139361186	36.473181856049365	36.464996469706136	36.4265931842589	36.36779217976735	36.309155058805366	36.297379910881205	36.24061551021749	36.21984525409157	36.17847446158028	36.11632928486761	36.082034088578695	36.063454522126335	32.78506442039599
s207.STL.V01_1.4d_R2	32.38623035848642	32.52669872025314	32.61313623213061	32.55825746091444	32.55984360037117	36.73991025940924	36.7510584670784	36.80083772736832	36.80681283858204	36.81855926622401	36.80277525460424	36.82067881638014	36.83144188144021	36.82330198859829	36.84051880835999	36.84543874359122	36.824053961821264	36.85113048300799	36.85322193226823	36.85607337152355	36.86538582276891	36.84684252257946	36.858027206555626	36.86409982041045	36.85328764323529	36.8362937782013	36.867731311964285	36.85007379981162	36.83628757821626	36.82985384598929	36.82865731332413	36.83117195237657	36.82869887043118	36.79955524663644	36.78749982090508	36.776649879375775	36.76923699303556	36.76372772330159	36.75017573995865	36.723976174465946	36.718817019643325	36.688205711986825	36.649784751832854	36.65450902357793	36.632389671126454	36.62158140400696	36.598846527041744	36.55620045958247	36.53423902842094	36.50499414087871	36.45589484277002	36.451535188336884	36.4206770583652	36.40770826377656	36.377287218523314	36.332899302988075	36.31720376268737	36.279661127230256	36.211568156386036	36.163462028895715	36.15174406033367	36.1001731021309	36.08405919598097	36.05412612887045	36.021347851558716	35.976819421121405	36.03953889852793	34.298480804497515
s277.STL.V05_4mo_R2	32.3569332957176	32.491539534133345	32.551875749507126	32.51234818679737	32.484002452665536	36.632558575843476	36.65575153144805	36.68000851107377	36.730120673269546	36.71941703338752	36.715745654221685	36.73345443346138	36.736815804314645	36.724199060147065	36.73885354102889	36.74333772214699	36.720639172133104	36.74296857808868	36.742660806589214	36.740494732724606	36.74933280059902	36.72928857880447	36.73740679366316	36.739899684091476	36.72769034342404	36.708220680116895	36.73585510708347	36.72022674019559	36.71001209258293	36.704577383902674	36.70182517606362	36.70345060578968	36.70038070212857	36.66737696448607	36.659264094709954	36.648682126256475	36.64019076575978	36.63249924382252	36.62063306764181	36.59422013222638	36.591062286251066	36.55778539697613	36.519572841746005	36.52488651670043	36.500809590445115	36.49336046533949	36.471087476526776	36.431748611092594	36.40910507065986	36.384770368457886	36.33918638868807	36.336751169955186	36.30726191502251	36.29551623725183	36.261637586958365	36.222006620349546	36.207025932522036	36.167929837777905	36.098162911140896	36.04563984226687	36.03091466842524	35.97565144382908	35.95186946615469	35.91620031891481	35.874889348731344	35.826741933269965	35.87122689276357	33.568080509564965
s222.STL.V02_1mo_R2	32.416166369648806	32.56612131994545	32.61975109976241	32.59146092186746	32.553082717871234	36.71983144243754	36.739969737425305	36.75034194504121	36.81878424775683	36.79332335495909	36.79350027925303	36.80491248094806	36.80400171344246	36.79185926048318	36.808971632135794	36.809704055275226	36.78637452383725	36.81474639765264	36.81345463311933	36.81294424245077	36.8223191416883	36.80365730415825	36.818062015883996	36.82322528785718	36.81073046590062	36.79135782104333	36.816183710430415	36.797928162543286	36.784590241212456	36.77779981465757	36.77403101113295	36.77103812639578	36.766158642867644	36.74105107578654	36.726516916787595	36.71336637448986	36.703725150715115	36.6953232464569	36.68437977664647	36.65505506690271	36.652629516045984	36.62115237789258	36.582311957173864	36.58968855891565	36.56825041870528	36.558507273645795	36.53521297752937	36.49335422765677	36.47141069877592	36.44173398690139	36.39863501123345	36.391833255039224	36.3621262925691	36.349481869945905	36.31441496983528	36.27304612877954	36.25643450893249	36.21305257358488	36.14058438137805	36.08374515429412	36.06041748632308	36.00242419898008	35.97860410109172	35.93705706863936	35.89483453689578	35.83115805128632	35.84387359663819	33.10471258295424
s160.STL.V02_1mo_R2	32.126351823946464	32.28804270888059	32.36583373443692	32.317177510095746	32.285582082571764	36.38285101282587	36.405327494523505	36.438203831928675	36.50053480478053	36.495984245280354	36.49231401639439	36.50953708976017	36.506941975778595	36.499080083345646	36.51824234835925	36.52633179498311	36.50369880423943	36.53302550599349	36.53444667104997	36.536338149722276	36.545915349840975	36.53062255471001	36.5421159445714	36.55625785182816	36.54416670915418	36.53145271361301	36.56721650045069	36.54891772308966	36.538655350469924	36.53565238067283	36.53738472469036	36.54401085824834	36.53781449544291	36.50783698455767	36.500921462712654	36.49223923477456	36.48531957017429	36.47853541057013	36.462447887806285	36.43828414889288	36.43809397701236	36.4134513197278	36.37145142430995	36.377333801566174	36.35211718694326	36.34241942875417	36.3229803298636	36.28999491176202	36.26663218956902	36.237346269813415	36.18923913615362	36.18105820962587	36.154045869153215	36.150672262518576	36.11980535440714	36.07748136836437	36.060354156787746	36.02608898392287	35.960829393400125	35.91122792931698	35.891502619606115	35.84015934863944	35.82851257278251	35.806918132406324	35.768715604362846	35.71505464262869	35.782675338284655	33.883791651504914
s319.STL.V02_1mo_R2	32.030522284502695	32.23236560777092	32.322087701505744	32.27310546532708	32.234377002128895	36.34057236106842	36.38268580474449	36.41527062318462	36.48706283560349	36.47297503066939	36.48453803434396	36.507642637768015	36.506082593293826	36.497437418657896	36.51716336222624	36.52558760238689	36.50554203644701	36.53033065473026	36.53096602090977	36.532950121671966	36.54352322972301	36.5274836453901	36.536963843536576	36.54428267627881	36.536476880492074	36.52149301780307	36.54849667501581	36.53001110319366	36.51642252165114	36.51072539741281	36.508995246290134	36.51158078536295	36.506146874075604	36.47685858349461	36.46448715594239	36.451923031163545	36.44163814014783	36.437628859404676	36.41749530368916	36.39086199884363	36.383815330435816	36.35270328430997	36.31351320739221	36.312950064521154	36.288106083667046	36.275506205208174	36.249300065588095	36.20632468324717	36.18490439620125	36.150305343147956	36.10423085726537	36.095587866831615	36.06610557288519	36.05167250694824	36.01600167623003	35.97239190713861	35.94682157698672	35.91070761715469	35.839978180902854	35.784237992949045	35.76530132231261	35.7071407229594	35.68465393833571	35.65477552185524	35.61659775534801	35.56377904507885	35.61612256095489	33.38960609791245
s261.STL.V02_1mo_R2	32.35328632115548	32.488732370433304	32.551682242990644	32.514542056074774	32.48582837723025	36.65638232795242	36.68302463891249	36.72704502973662	36.75472557349193	36.75284282073067	36.73201274426508	36.73367629566695	36.738058623619374	36.72549362786746	36.745923534409506	36.749836873406956	36.720434154630425	36.748952421410365	36.74651826677994	36.75170603228547	36.754751062022095	36.73139592183517	36.75029077935033	36.75678489933996	36.749760305263784	36.72929328755078	36.757871550826934	36.744869502147615	36.73080848145458	36.723761034819816	36.73190719755269	36.72815560157338	36.72658077312458	36.700036207989996	36.69165207772943	36.682061023143746	36.674651717781224	36.66401654025651	36.65164929124137	36.6352909843312	36.636210859002865	36.60030581680672	36.550518709445576	36.57010282191787	36.5465926699716	36.547507067965974	36.52809487530113	36.49087121394604	36.45900525545344	36.428614665382035	36.38457833156704	36.386599144107954	36.34901659986707	36.340106351407535	36.30915339740653	36.26918895422861	36.25776023195039	36.212486606103504	36.14451138120736	36.090899613329796	36.069530319044226	36.019925013716524	36.00137022959397	35.973621048419865	35.92024298210176	35.86551547830825	35.921194225740436	33.64444590093606
s173.STL.V05_4mo_R2	32.011831138068764	32.22476259852497	32.31400247489356	32.27285489166677	32.207779561739954	36.25730044046875	36.31187127721781	36.34288850377959	36.43795457409319	36.429872942249176	36.43863594853694	36.46161047893721	36.464383938393844	36.45922867705046	36.48117424355048	36.48996485877674	36.4672896021906	36.49544381722599	36.49653242351262	36.50031909561613	36.51048042384676	36.49066375427761	36.50131263859651	36.5090379659761	36.50026036548133	36.4845806764702	36.515186042855994	36.50019073224009	36.48929363364549	36.47938931371526	36.482859863382615	36.4836216275544	36.48347791697874	36.45831352768606	36.44171757008168	36.43336894986085	36.4226083087581	36.41562213682014	36.40066014449684	36.373858071655675	36.36979674120829	36.33241547779436	36.29520194142687	36.297693955688096	36.27895136664029	36.26820386868223	36.24168750493778	36.19859846131422	36.17989719545314	36.150578056369206	36.10097055268624	36.093391023003285	36.06455308788217	36.047860289353274	36.019168202029064	35.97928348716189	35.962201566525046	35.92180743893447	35.853229126478915	35.796817494176004	35.774801236995955	35.72574878181985	35.70510647117922	35.66738545168983	35.63273056815334	35.576669252575954	35.6403503101232	33.57177437321787
s235.STL.V01_1.4d_R2	32.666826171563464	32.708141184002145	32.78047746574294	32.705850801823004	32.711475647387125	37.02898825773613	36.98334011905013	37.03356091167592	37.01036619620832	37.00433258555274	36.983666157873074	36.99995106714183	37.013929643741754	36.9965595604802	37.00226523988185	36.99900674408332	36.96941750433772	36.994093182220006	36.99028696282671	36.97554952140421	36.97051024805445	36.94212729788431	36.94878885040788	36.9555171764986	36.93720311487022	36.92555072742651	36.95221428881421	36.92959657305907	36.9157329670673	36.907857701732674	36.90566768056512	36.9039284171853	36.90134182288353	36.874237268744594	36.85745940138168	36.844154680517	36.83528769120619	36.832988371113174	36.83277508783253	36.80504655691618	36.799930219962654	36.77794519476783	36.74091708848568	36.74663608092504	36.716667056527726	36.72417005687248	36.71037007079732	36.668547372799075	36.65154116784261	36.621314630462436	36.59123012424567	36.58389534721176	36.55743501248472	36.550178945677736	36.506130322603504	36.482544448701574	36.465623140641995	36.42565899849205	36.37334547574363	36.30244814218052	36.299307781076045	36.24133056429013	36.21846482078317	36.185663206099	36.114328121377405	36.07975505379709	36.06039591479919	32.717693614700096
s327.STL.V01_1.4d_R2	32.49795441999842	32.58484031227821	32.65073416922956	32.58960649791026	32.5724311962779	36.80053938963804	36.79877927608233	36.84893620376942	36.868657045974295	36.85224666824383	36.84892516363063	36.86253450043372	36.862119706647746	36.857328286412745	36.868802144941256	36.856429303682674	36.83927608232789	36.86257866098888	36.87051336645375	36.849962936676924	36.8411671003864	36.821567699708226	36.82756375882045	36.82908347207339	36.80694812994416	36.78178643306149	36.80333386576221	36.768342673015646	36.75673921197061	36.7418513742445	36.742644676495864	36.735140111215	36.72061881566072	36.70021397764352	36.65347783108962	36.65436698093104	36.6405403610633	36.62073663256052	36.60785986837434	36.5596965594868	36.56827299679668	36.530031270176906	36.471524696376974	36.49468997089416	36.43945158889093	36.449221538659955	36.417799880818755	36.37788473847415	36.345274031078624	36.2913650649224	36.263923560203736	36.256272953910496	36.21226219643344	36.21923226791813	36.146898502465355	36.13277258132438	36.12077608087755	36.061178918893546	36.00389296484241	35.904975379305576	35.91483075508489	35.819065044981635	35.81642037641665	35.77725702832361	35.71063873322615	35.67232131443719	35.644562604438576	32.56734221481062
s149.STL.V01_1.4d_R2	32.57279209137588	32.635049162854045	32.69818890859923	32.62874686000537	32.63253759625955	36.89033619719724	36.86298423716261	36.90255846805165	36.90847714873469	36.89700463607817	36.874292079789974	36.887559978510296	36.89985337394407	36.89375575540525	36.89792732462588	36.890870757949855	36.86070900156109	36.88583024590439	36.88275000450562	36.87017876192168	36.86815090683302	36.83699297722555	36.841086170997755	36.84491657049241	36.82410979527878	36.801802697505906	36.820732689421824	36.79647854444204	36.78385215080951	36.7718368204598	36.76924258685969	36.763251604144614	36.75479226320861	36.724749271008854	36.70709433808996	36.69881569531064	36.683279782311786	36.674073839755295	36.666098830412786	36.636409850472134	36.6358591568762	36.60568128280429	36.56215935542306	36.56755776547684	36.5352463018358	36.53794845412992	36.52092213893983	36.47442778552217	36.45491698629803	36.416854381944546	36.38209670828071	36.37920876212462	36.34954376534148	36.33834645180643	36.295784382393364	36.26315540876843	36.24659098079261	36.206152446805156	36.136968843266224	36.07378394162811	36.06590568459682	36.00500632255008	35.97643936001856	35.94207531830681	35.87755132787186	35.83287266459277	35.81940124806593	32.523697507960094
s265.STL.V05_4mo_R2	32.47104136177207	32.59572884934775	32.66380018590408	32.62549816983438	32.6078967736094	36.794718478360856	36.80940594562233	36.83476911299143	36.88036349674958	36.864509340620906	36.85661327800902	36.878174059734825	36.88455388388917	36.87509964847703	36.8931896015599	36.898655431164855	36.87785650503227	36.90415347330988	36.90355891978294	36.906350745807366	36.91740762763929	36.89647063739911	36.906347859960974	36.912951653492996	36.89935623134693	36.879854741730405	36.91185957896765	36.90081386506829	36.88997030905715	36.885726601958005	36.885724821398824	36.88875028714595	36.889779429161614	36.86376652996079	36.854485078968594	36.84381792913396	36.83691282934225	36.834487801834	36.82536031210316	36.8007199463852	36.7991777899021	36.77015569521122	36.73260585319653	36.739412013067735	36.721558491140414	36.71566975849989	36.69775138324929	36.65875661507248	36.63562158512065	36.61141063073715	36.569412806771176	36.5680275892371	36.53922085854667	36.5289641451886	36.50045120014157	36.46069682307478	36.449088337597864	36.407992573270114	36.343775080112906	36.29664266694151	36.283377197193154	36.23441063990639	36.215963152801606	36.18390813420197	36.14764261584139	36.104886317678826	36.148042360995994	34.04413966508338
s222.STL.V05_4mo_R2	32.40233931194581	32.536853225395994	32.611952002370856	32.56280587023631	32.54900065714829	36.7503103801154	36.76827016721357	36.79984913247309	36.8322960032003	36.825210838295945	36.81815989825558	36.83905761566575	36.84107912309563	36.82617006157231	36.845134730851186	36.84766868415673	36.82551909384303	36.8526515307785	36.85206793117882	36.852382444545285	36.85872053397587	36.83689094227772	36.847589161740295	36.851008922107674	36.83571037354341	36.81566058180121	36.84527281554182	36.829493137919	36.8188511778132	36.81393010089155	36.81038706505204	36.81191817393327	36.80712479625132	36.78429724859728	36.77155964707287	36.7578813840592	36.748742687402924	36.74174317856647	36.732069985844774	36.703883254520456	36.7016502028319	36.670277101256	36.628540561899726	36.63778799193987	36.614877275144046	36.606511860569036	36.58780717030002	36.543473898053435	36.51867856440181	36.4900643493323	36.44719379117301	36.441420267529736	36.41442791228038	36.40208344180121	36.367662869910866	36.326570551290544	36.31525354186748	36.27629783417632	36.207117013162005	36.154004611321135	36.13963724685358	36.08520276487268	36.064205495082774	36.035263825206655	35.99974088763124	35.949330930722454	35.9856033842596	33.68008256825035
s173.STL.V01_1.4d_R2	32.247971237261474	32.42858075801545	32.51212436386811	32.481551901043275	32.43559700082794	36.55162710825868	36.58818779056287	36.618921327177894	36.684809492440046	36.68069389273931	36.690802094879686	36.71199568015435	36.7161194979056	36.71242148474533	36.7337495173265	36.739551241846044	36.717541987663715	36.73723835370753	36.7374842377791	36.74118400412349	36.75087900268369	36.731952174890644	36.74102688625567	36.74393512899524	36.72873604593632	36.71219044918853	36.739984086044295	36.72181760076616	36.7085489315304	36.704213891780796	36.69859125769006	36.697633145203156	36.69201214796222	36.66498881922956	36.651919583721366	36.639062622757685	36.630537616606	36.62279620623802	36.6115666783166	36.58430427048743	36.57974532579871	36.54975438074492	36.510878607828225	36.51446159870851	36.49114063351753	36.48502751725833	36.46332167559814	36.42845925158222	36.40754959572034	36.38349667874051	36.33726385005427	36.33339906130044	36.30062382743584	36.28870238773796	36.25722192090026	36.21527835176894	36.196557438397384	36.159672307347385	36.0891843262614	36.03969574846051	36.02323420847864	35.9663247463499	35.93897718818546	35.9026731975668	35.859170798158935	35.806332079951844	35.81209835134618	33.08695927487848
s277.STL.V02_1mo_R2	32.073170755011056	32.25595539944512	32.347734321908895	32.294129815036214	32.27310578419418	36.3533571639283	36.37662340454247	36.42184285422531	36.47500880808409	36.472339271873004	36.47030511203286	36.493318515846795	36.4949427862687	36.485727440257314	36.50402568258173	36.512831378038186	36.49446816489689	36.52167588878047	36.52375877673328	36.528812646378405	36.53692145816488	36.52297793261428	36.53283201765925	36.543648000861424	36.534004572085976	36.52237922585043	36.554848829439294	36.536243941534494	36.52690399912692	36.52336847482652	36.52578254949118	36.52786993133026	36.52388284272615	36.49599175701421	36.48370736381896	36.4740257510563	36.464634219985435	36.45958872182993	36.44530880167618	36.42035782617856	36.418822432674936	36.38154702853388	36.34385416444654	36.343916572504355	36.322461677162146	36.31201641023014	36.2907729356746	36.244893752682465	36.22166121184165	36.192677943930825	36.15145368085326	36.143878873183716	36.11700859396734	36.105559827967184	36.072662955329506	36.031176136811276	36.018007778767775	35.98428576466823	35.91139671316431	35.859647537929185	35.84902158597463	35.79678082579174	35.77694424104243	35.7516441307566	35.71546117327578	35.663054224549434	35.743068771503594	33.864460579267615
s295.STL.V01_1.4d_R2	32.64992935233837	32.70750095342742	32.770662244366605	32.711453707822976	32.707547044744956	37.001006147256064	36.97503715823442	37.02327334062779	37.012942873588635	37.017092094152076	36.99904942438265	37.02118235174242	37.03112343193176	37.02052635976324	37.02560064386025	37.02565297831612	36.99682925648693	37.01722335420854	37.014470361433	37.00272963881363	37.00711694646717	36.97974379085209	36.98509875170096	36.98846267272408	36.96556099642713	36.947129887182214	36.97161765060473	36.95184359368877	36.93864431411244	36.92388681233385	36.92258640412328	36.92131500468285	36.913348561662346	36.886085166125724	36.86658043154944	36.85786829397436	36.84437586235204	36.83802416607543	36.83040038120585	36.793256538124645	36.79486477035613	36.76916531094249	36.72553634138493	36.73660333396166	36.703333035627345	36.70666739717801	36.68494458446547	36.643426375439745	36.6287908410594	36.590749987451076	36.56335659246304	36.55270906464619	36.52232319358612	36.51942337032894	36.47219043279589	36.44131950777021	36.424791645318216	36.38245601500371	36.32226874879818	36.25904188727971	36.254167676791866	36.190615778515856	36.173561087775276	36.13228467777155	36.065186977203886	36.028077015540646	36.01689531554625	32.72838173695802
s250.STL.V01_1.4d_R2	32.711304968786834	32.780043082924244	32.84281621291473	32.79900787802794	32.792510207413805	37.06085114673514	37.0404218582344	37.07367453487874	37.07880078761874	37.06718777566064	37.05353867090783	37.07003157468797	37.08066781950605	37.07325687818911	37.07966752056009	37.07852892295582	37.05124254508444	37.07377457791959	37.06762147078783	37.05899476331867	37.06027941587485	37.0320499252898	37.03325675868892	37.03385861974334	37.009132477953145	36.98756736874376	37.012379197959774	36.98882411127205	36.97298928907863	36.95901879474629	36.95110654901005	36.94849372511215	36.9405648533292	36.91979665490378	36.89178328616737	36.88140660607708	36.87071784202449	36.86105173445858	36.851492937402746	36.8060581563586	36.81077954185132	36.78066708617483	36.73569919104318	36.75061468167167	36.713844559991706	36.71520834508581	36.69473745270072	36.646259337276256	36.626299180321205	36.584805988837935	36.55209971700717	36.547302911985604	36.51311258057403	36.50772431898145	36.45531233334368	36.42308346997517	36.40780198290608	36.3654251522933	36.29946617573751	36.227448439067004	36.21975571989061	36.15682812080409	36.13032848145051	36.088684276113156	36.02685222002876	35.98560626279789	35.96006855603818	32.63727525755517
s257.STL.V02_1mo_R2	32.32372029819392	32.44434988321975	32.52419977508597	32.46404814358803	32.45948267133656	36.61689991695421	36.62579219227021	36.672725273416816	36.72393921908973	36.7086422138996	36.69549191131908	36.71921428202751	36.720228758079344	36.70923789681227	36.72887635787653	36.73283631267195	36.71394547491538	36.74412689649928	36.745522675618865	36.74488402433211	36.75037902594194	36.73519138879462	36.74718410099775	36.75400915186279	36.74041637730181	36.72209444691357	36.75685365509501	36.745130519765745	36.734005315911155	36.73155554404798	36.73006349335724	36.734601112569116	36.73501082789744	36.70982613266817	36.69955237456976	36.688690333018975	36.681957766383206	36.67938832837898	36.67348185516275	36.6505827164863	36.64863919761075	36.615428688000435	36.577252259120606	36.585760945576034	36.568361279544156	36.56176313481802	36.541868554762395	36.50428597342577	36.480693330301726	36.45757064167685	36.41669439114473	36.41444051261206	36.386517467979104	36.37944920478469	36.355667011393656	36.32149371077252	36.3091165291285	36.27907448484845	36.21300423244732	36.16517155383546	36.15791318681904	36.10922503172248	36.092757341595004	36.070432920220654	36.03665712192941	35.99516149722365	36.04666386517359	33.94863266179806
s142.STL.V01_1.4d_R2	32.39988014639058	32.51847065486737	32.578386630662905	32.527857689264906	32.49936477178369	36.67075972395666	36.65183977129333	36.67858003916389	36.71946859042675	36.70264137658797	36.69522428520991	36.71346467240286	36.714275206444064	36.710400396052215	36.71494455595729	36.71349256196591	36.68882204701629	36.712905655226976	36.70909265137597	36.6989466735209	36.70528301879082	36.681345600927116	36.68765186563631	36.695145469915545	36.67622608047545	36.65373451348843	36.676553045505116	36.65080709041585	36.635562564395975	36.62193803552757	36.61674294920584	36.610243605618955	36.60071173798974	36.57142652651067	36.54645623400349	36.53726395188436	36.52146644480109	36.51102904038709	36.49875459234328	36.46248185492552	36.457759644964156	36.42773448602458	36.381539115254185	36.38781734796829	36.350814211344364	36.34666294350444	36.32249354115811	36.278540539984476	36.25894683978332	36.2136311145299	36.17678013105488	36.16978175957021	36.14245867871431	36.131962769908405	36.07881521340879	36.042713262971155	36.024543373447344	35.980752948630034	35.91330196813894	35.83816756473567	35.82901789086411	35.76201945549773	35.7321892085116	35.69349404114652	35.62504742507379	35.58248355153403	35.56746055166603	32.26984613081933
